关键词,文章标题,公众号,发布日期,摘要,文章链接
戴琼海,戴琼海| 人工智能未来:发现、理解与创造,N/A,2022-03-16 17:59:10,"作者 |戴琼海中国工程院院士、中国人工智能学会理事长、清华大学教授转自 | 人工智能计算大会在信息技术驱动的数字化时代,人工...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd9kaU60X57s6RQUkUmKRgWCxeIxsZDM1HaGGn9bc1bL3GNkjRD0w3sls-F9Kz9bAmrK_OuXQTOOG9-8-84Y9qerVvcijydUH_yiZxCE5KdkzyxfrXnzUlGLH5B6F6-N7lTFpMX2mlk2xB6mp1nX7NEIUH-brdY6TXk5zpcQpGbe47f3q8uRDTfkw..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,戴琼海院士:从脑科学到人工智能,N/A,2018-12-19 07:30:22,"此次小编为大家整理的是来自中国工程院院士,清华大学教授戴琼海主题为《从脑科学到人工智能》的精彩演讲.戴琼海,中国工程院...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd9S57PKF67AO8SUe46r1Gq5qbGXZSbSnulVeYiFCT591vh4g0SG6zraSWVhl4wNxIJ4LFcQPRNl6XutrBsDz8gYgnSivPqK4bLFIoFSTpSPTaOEW83xYwzQq4kAuh2Al1Nd0O9jVaLIEHQJyQVAZkgzLKdihYY-n96IFgSyDxbM3z6zvkPgoArRQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,院士戴琼海:脑科学走向人工智能的重要路径,N/A,2019-12-17 19:38:21,"2019年11月1日,刚刚当选人工智能学会理事长的中国工程院院士、清华大学自动化系教授戴琼海在北京智源大会“脑科学与AI专题论...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd93RhvBfqNZW3XqwPRI_7OyYG_b_aMQU95wTi04yOroilHEHTR476jq4QZW-AC6FlQEp9DMWm6X-eofL_QBYecnmvtQuENNRb28hhAFcQER9Cf92Hgftrxswl653RR_eCApju0lGmUlxbPQRMBryE5P3iM1D4fUqoWlwIrM01M28AtPujwwRB2Pw..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,戴琼海院士:搭建脑科学与人工智能的桥梁,N/A,2020-05-27 00:00:14,"戴琼海老师对同学们的建议戴琼海老师也给同学们分享了做研究的经验和建议,希望同学们做研究要紧密结合国际前沿和国家重大需求...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd9vawEjW5CWE7rxwpAZOD2_kebSPXeNaia398hbZourLvW7oc9AEInJ6IPEqOZG_bH8jZxnOGaRuG76qWNbq6B2lu1hr_wdZDa07HgforS_lO14G4T7561ebi_lPaAqKBorywvrqsmzKgWxdGMSH4H6G_Mq7KRpmPglhwCq2nsyxzf3q8uRDTfkw..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,戴琼海院士:人工智能已进入到脑科学在内的生物智能阶段,N/A,2018-12-03 09:24:43,"戴琼海指出,IT产业变革周期十分频繁,平均每10年就会发生一次技术变革,如今已进入计算技术和人工智能技术为代表的智能化时代...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd9iKTIj_SVnEysQna_VkAj0KKS0pfsNMdO7cLda23uIjJnKJg7H--J6PvrWkXLtof0oXCKROSDmlTtjEvAkd8Wr_fPl_MTaHfeUWPyXlqhlOz6F5Arzsc30bJrwycRty5kTPiROXnfrJtu59q5ZCXsoxHhLUGX_Kp3C6zhHKPfseX2CsG6-xMgzQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,戴琼海院士:数字时代背景下实体经济的数字化转型,N/A,2022-11-01 07:30:25,"中国工程院院士,清华大学信息学院院长,中国人工智能学会理事长戴琼海在主旨演讲中表示,“十四五”规划强调要推进数字化转...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd9OFQmYxZkV59xhJK7v7_QX8NNIXzVCQG9W72Ism8IDHYLE39TpXtoEYclMnL3CkANH8Z3eJYJnX6isrfdzmhgCXKOi4y1RJMa44oY-fBF8iDEExwzsoC51m5Eek8il4J_kbeSiPmBPKv3UYlfIaXBSDsoZYBjAJe3BJepSAjyamQY-UZGbO56rA..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,中国工程院院士戴琼海:与脑科学结合是AI未来发展核心,N/A,2018-06-13 21:51:13,"在全球AI领袖峰会上,中国工程院院士戴琼海发表了题为《未来的人工智能》的演讲.他认为,人工智能下一阶段发展核心将是脑科学...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbdR-rAUdoFDut9T0q3oY-lqXa8Fplpd90uHV0hpDtz6t5m7uCukXJfClenqoI72SKrcb_82i2Wo7gTItiXB9SRI4vRigapGaxUAub4ZmfUfJOO6toeiSegyMx67GHe_scD1JVx7LIlrNLndZ6ol75bxpKx37WkOy7KSHUi1eXyYmZWflrEiqIG-qFHua0_GAwaWoi9aoctFAe0f8bRARvQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3586FC7A9105C262068DA385907EE2725B00369D6F312
戴琼海,戴琼海:人工智能领域最值得投资的三项颠覆性技术,N/A,2023-08-23 17:07:26,"戴琼海会上,清华大学信息科学技术学院院长、中国工程院院士戴琼海发表了主题为《人工智能颠覆性技术》的演讲.他指出,通用人...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9_cxpWqEtJ9j6yLcGycmb-XlEmfrdEAeGnzDW4MBbD8gwUTAkDCsTg33eTiDhdAyU2eHja6cb2KKcIaKC4l5QC7TowFoP2zHdAHJLvgkiXg8VjP_ZpwlcslH1koG9We93o9ptdZVLdcygNOd-zNq4RUB6Ir7j9XmJBQA0iuq6ziFe0WC6Sbi7DA..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,大师 |戴琼海:致广大而尽精微,N/A,2023-12-03 21:30:58,"戴琼海,1964年12月出生,上海人,自动控制学家.1994 年、1996 年分别获得东北大学计算机应用专业硕士学位和自动化专业博士...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9XktpeZTkuLvrp3_05y4UWG2-UzVfS9U6ggHqyl6lHpjqO4oaWT0ffKw8AvmgwiDn2KPul2t_t6sE5aaEu3SpgCmxsq0m78vTDY6c0bf0XBNGUsAACJKPa5En7JCmilrm_y56aPsY5iE3aVHtFBVwSGrHnUyUFl62a3oVfB8eWtd6VKrzu_4XKA..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,戴琼海院士——人工智能:算法·算力·交互,N/A,2020-09-09 00:00:23,"在大会上,国务院参事、CAAI理事长、中国工程院院士、清华大学信息学院院长、教授、CAAI Fellow戴琼海做了主题为《人工智能:...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9vawEjW5CWE7rxwpAZOD2_kebSPXeNaia398hbZourLvW7oc9AEInJxfs7sMKRlcHf36mALWYQCm3nwhW1WnB4ttfQxeL7Z7W5WG3hkeSHyWRyyGJNI2lXtRpgbuTSZyozlnmZrNQZyBhY1f6v21jm57kxr_2lQ8mF0ju0UjvVYRj3x9Nw6p-Fg..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,【讲座预告】戴琼海院士:脑科学与人工智能,N/A,2018-10-16 19:08:13,讲座主题:脑科学与人工智能主讲嘉宾:戴琼海教授(中国工程院院士、清华大学教授)讲座时间:2018年10月18日(周四)上午10:...,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9msqVaniM2CbVZc0gQdnSxSdpVG_Tl6DIhB0fuBOI_pIahMokh1suhoVx6-OGvSbVA4qDaORffiGcMYcMW5J-X7c9icqIj8o5cFvIx_2qYozLrSb3UN7vi5qZ4X4CDlBHrFXNpqKqanXYSnaoZYqBLAu3yckmQb0ed_uiB5E-HA4GX_iHL9MadA..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,戴琼海院士:美国主导的大模型技术对我国形成严峻的知识产权壁垒|大家谈AI第五期,N/A,2023-11-01 18:30:29,"整理|景佑今年,戴琼海院士出席了多个论坛,以其深厚的学术造诣和独到的见解,为人工智能产业的发展出谋划策.戴琼海院士是国务...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9LfDRYViUzJ7JFhggAJd4_E1RmGZJp-LRxjunQV_mzgMU-EMsuU5OB2QDNj1vUzaY0KK1txnwi9sRAYvtYo5QP_kVE5y2ZAVKljg57qt3HKeDvLvpMPLeB3IHBmUHMoZTkZrNx1bn0bW9NIPfHHEpY_-v2RGIOud4embaUKnR077P28temKTOwg..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,戴琼海院士:5年后大模型将成为AI的“操作系统”,N/A,2023-04-20 20:05:37,"戴琼海表示,拓宽数据边界、推动算法创新、打破算力瓶颈将是未来带来应用变革、引领人工智能基础突破的必由之路.戴琼海指出,...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9UC3ZaCKHfe-c2YUZBZ_xsuHg4jCa3HyktkCpSG99u4shh8BgB6RHLIH_rdYJBkkvfdwFN5wemU-e8ppYjLuoBNwOh2ifeLG0ZCd34fL9YAj-wwD0YxNVfaUEM4gGPIkkybWJfIw_f4WhyvlDy5ISYG-GonI7zvMZXxHxRzuJGP95Nu7CnoSqqg..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,戴琼海院士:人工智能何以在经济寒冬中持续火热?,N/A,2019-02-22 18:11:33,"戴琼海院士他透露,近期有确切消息称,美国航空航天局在嫦娥四号无人探测器实现人类首次软着陆月球背面后,就日前中国嫦娥四号...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9DxQ6dS_c3HAIZprMn5hWRkrKGS9XuLZzzltPOXYJqsyb3xfntpedPe64f_UXaak0N75Z7Cz5DnCV0vUJYTZbax67_DUYPSDuFRPj3Ve-2FwzlYNKVgS8Gg1tLzLCNO6JbD8RZ9BzVo6O7InWMrCNDToy82catM7nt8s65rqL0_hr1dbZWbKUeQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,戴琼海:人工智能的几点思考,N/A,2020-09-04 07:00:48,"在25日举办的大会主旨报告环节,中国人工智能学会理事长、国务院参事、中国工程院院士、清华大学信息学院院长戴琼海为我们带来...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9B4WMmfwDb_QcbJ2flnzIhgzjIbpCABw8IxO6rG9OuZ5l0_oJkDaY7mxIa97nSeUnEmgbfbB7irZAnkWVu1Fz3OdMpPq3TxnU_irTaXeBumQQhAOSZj-yrFtF5vlxyJoL0yXOIBi19BjolTT-yZJ_S_kiKsBp0O0y-PCfuKyOpdOq3X8EKMKOIA..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,戴琼海院士:从脑科学到人工智能,N/A,2018-12-15 22:17:34,"这里为大家整理的是来自中国工程院院士,清华大学教授戴琼海主题为《从脑科学到人工智能》的精彩演讲.戴琼海,中国工程院院士...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9JkiKa8PVH-VDZMZOguG1widGCpsWgGdN5PthuF5nwhg3XWABakzocreBmMYalyHind4EJex5vGxWkR4797xTTlRiRLwjDpojJMWsqMarGTQpnMluCjHDHCrWNjbekTaDCnf1ydeW11Shy1J_pW7trhaTCiCytq3rilQ_xnBzSmW00NVofL2iDw..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,中国工程院戴琼海院士:5年后大模型将成为AI的“操作系统”,N/A,2023-04-21 10:36:13,"戴琼海表示,拓宽数据边界、推动算法创新、打破算力瓶颈将是未来带来应用变革、引领人工智能基础突破的必由之路.戴琼海指出,...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq4UkeYKAUTwrut9T0q3oY-lqXa8Fplpd9DxQ6dS_c3HAIZprMn5hWRkrKGS9XuLZzzltPOXYJqsyb3xfntpedPX04b7TmaNmi67SUOpebk9MDr4a0Na88Ktxqde1UA8JEh64PEEp9INPenEGO28Z2AxfeWM5O5Oc5AzRjJybnLA8jZ3LNIKoF6HGrpdmnJGBdjG92EG3OVFAHpHkoPMgL3A..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B37E517916AEE29A9FD766844F98629AB609FE69D6F318
戴琼海,"戴琼海院士报告会:AI大模型时代来临,Chiplet算力扩展势在必行在浦东金桥成功举办",N/A,2023-10-28 13:11:34,"2023年10月27日,由芯砺智能主办、上海国际财富中心协办的题为“AI大模型时代来临,Chiplet算力扩展势在必行”的戴琼海院士报...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9aahhsDJoLNcOpIV4c7uIEBOAFliWDWdX8fRp6NZLrJm2lZwA42Xrf3Wmqu4TFmDcyvhv2u3FzLjKtPhivY11ZCQEGxobX4NoP9veGo7x4G0AYFldqz6Jm0So45QD04cE97uIm_PhFFA_QDXdyByX5A7I-BnOWwPqu9imbbIZBI3m0CtGSSkZQQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,"戴琼海院士团队:智能十年,自强不息",N/A,2022-10-19 21:19:58,"是戴琼海院士在科研道路上对自身的严格要求,也是他赋予整个团队的期望与使命.时光退回到20余年以前,回到实验室成立之初,...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9J5HIRKX0kc0pxtYGGYdtH393mRgSaoWPpUH2JoF4wM8vSGYZgZIEu2kfZGa1UoaJARLUPN5jI3R7baCF795psLEWyMWcAc-FHchSlJLMsrKdM29eq-MD_LMJd01TMQtJlZBO1peCrNOUVr3rhXDNrh-6roDBuY_TGW4Y9bgm3X0Cn9lOoZLP2Q..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,戴琼海院士团队:利用深度学习构建复杂表型的遗传效应解释模型,N/A,2021-01-15 16:14:46,"近日,清华大学脑与认知科学研究院戴琼海院士团队在Cell Press旗下Patterns期刊发表了一篇题为“Explaining the Genetic Causality ...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9bcLjUYo75Btuci8vRopq7pHq1eSlQdqLgX4TuZGtKEQ27M7rH99c5uZTPuPSXgrlksI4_3iDbGjOVQHNnlhjeQjR4lk3JgA8L0rqDPBa4OkqCISLw0CT-jGlz92KSseHe_6L_Ise1tjY7i3m57b7Ycg8okSCjSyt9J-wJrnCAEnP28temKTOwg..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,戴琼海院士:人工智能几点思考——算力、算法、测试,N/A,2020-11-29 07:01:34,"算力 人工智能发展非常快,算力伴随着人工智能出现一直都在提升和发展,相辅相成.1956 年感知机的诞生,这时候就提到算力问题...算法 算法牵扯到我们的核心.要让电脑像成人般下棋比较容易 , 让它把一个东西放在一个桌子上也非常简单.但是莫拉维克悖论指出...测试 既然人工智能算法这样做了,现在我们一直要想到,算法好、算法坏是不是应该测试一下.所以...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9QJzyeFJkLOJqPBl7dTPzX2TxQyNBWrSTS1dgqu4OGBMm8ji6ZbczF7DsfVtU12r5kLP8vDOpnFWQxzfaH6jIHsA6b9xoJMdr8FIrJGpIrkKby0xdgkiry7jgvCRMWHbJ30wc7CssB2KX2v5kB3K60ju32t5zQCVX85Q0hdeKx4Pf3q8uRDTfkw..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,戴琼海院士在2021全国中小学人工智能教育大会的致辞(全文),N/A,2021-07-28 15:20:59,"大会的主题是“智能时代的青少年创新人才培养”,中国人工智能学会理事长戴琼海院士出席了大会并致开幕辞.“少年雄于地球,则...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9V3YHorf_B3cSv3dSva4J05yJK8kozrIeidtFf5L1B-KRPPLBxqezyw5zA5RM1jJGtEP1rCcjngYPX1560DnhDoKAbxvaYaQwFa1YiC5sD1Qv81ndzecLERZt-jWJ9Wzj3Lx54u441XjRpFjeZ5y89XVTnZq-QNI2VOuiLjp04KRj3x9Nw6p-Fg..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,前沿科学:戴琼海院士团队“光电智能计算”,N/A,2021-04-22 07:01:21,"清华大学信息学院戴琼海院士研究团队提出并构建了光电智能衍射计算处理器(Diffractive Processing Unit, DPU),能够有效地重构...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9ALFclb_Sf65QCbIaoieWiDVPMBY1H_gJ1pND_VnTP78teZN1JzGvbT-fVNmH7p4K7uGvQ_xSccK8Fv-o9KgT39M74YS295LptSGBzNd9_LYaPFlNfvnDX6J3hZIltXuSQ7eLm-xdkL_r6xz90i5Tl8u_kN3Ns2W6yP_cDc2EJqLI3OTRHYU2og..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,戴琼海院士《人工智能:算法·算力·交互》,N/A,2020-09-08 08:44:24,戴琼海国务院参事、CAAI理事长、中国工程院院士清华大学信息学院院长、教授、CAAI Fellow以下是戴琼海院士演讲实录:人工智能...,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9obUs6Amn-OdeBex5GPujgVMV6WWA8wehYwtAP5eu2DhIhlxuQOiFSUWP2GOppZKDfG9AXUmC0je7zMOMpib3UdLGUbDXqRLXa_3vF8V59QG_wAgtMoS6zrLxn_335zcDl2esIKnEA7JUfq_JQo3W1TcjzCVqTj9c06PjavScM-cC2Qmj7RgGwQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,戴琼海院士:万物智能、深度沉浸、虚拟共生的元宇宙新世界正在走来,N/A,2022-11-16 11:14:01,"戴琼海表示,行动计划中的“虚拟现实+融合媒体”板块明确规划了虚拟现实技术在视听领域的融合应用,可以说,虚实共生的“未来...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9UC3ZaCKHfe-c2YUZBZ_xsuHg4jCa3HyktkCpSG99u4shh8BgB6RHLKxg6dduI6izkqqTLB126QXNGM2YctyfLx-4Zzw9fEgMedLErdfsupLhvNwQl5ayKnovFB8E0ZSb8SLc2KOMuPiPl1fqRKg2MflAPpXfgHhMoVZao6F_dFf1AfaFW2DefQ..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,戴琼海理事长做客中国人民大学科学大讲堂暨“高屋建瓴”大师讲,N/A,2023-06-02 17:37:58,"5月31日下午,中国人工智能学会理事长、中国工程院院士戴琼海莅临中国人民大学“科学大讲堂”暨“高屋建瓴”大师讲,作“元成...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9aWdyC2AVIGWECy12U2NPdE--g0QFGzjR6ofV6NKn70GDdbV9czqI1Aw6Tezlel3MLiUNjqAwwyVEr3DmWx2tca51V2xPl7cQxYedzIsqTEFZN0tbH1b4ltddFRmsW_MsjpdouiJfLFalXaVT9QgwzcstPLXzWWXwkT0Rd_oHu6zP28temKTOwg..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
戴琼海,中国工程院院士戴琼海:形成通用人工智能技术的中国方案迫在眉睫,N/A,2023-10-24 12:03:27,"戴琼海表示,“在大模型技术的驱动下,元宇宙可以为人类提供新的创造空间和内容体验,极大促进人类的协作和交流.”数据显示,...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iq1Xftn4O-_0Hut9T0q3oY-lqXa8Fplpd9UC3ZaCKHfe-c2YUZBZ_xsuHg4jCa3HyktkCpSG99u4shh8BgB6RHLHNxZFD9o2c2eJQCgIgm2Q50rnweTaYQoJ82_30JfQB0OCrbYmORfJT-nc4XUi-1VsY3DrI3aVwM6VHeAKF6lxsxLLISi493xzoiEGhG-eMo4qENJXVGKN3wdVqCwyPdzA..&type=2&query=%E6%88%B4%E7%90%BC%E6%B5%B7&token=73B3AA9B573881CDB7B1F84BA88EDFFEB7E9CDDC69D6F31E
何友,活动|以法赋能 护航稳健发展何友律师为九洲建工送上风险防控“专属课”,N/A,2026-04-04 13:44:57,"2026年3月31日,四川道融民舟律师事务所何友律师应邀为顾问单位四川九洲建筑工程有限责任公司开展专题培训.本次培训活动以《...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2wvcbU8O8iqbxV-xUCHmJ_ut9T0q3oY-lqXa8Fplpd9UBVMZ1NGWgYxidBXJOPdWCy_foIAc__yElBUa3tkV12WwGq9x8mIxy3KnayplG-Z_WdvIETWyfGYHOSeUJAKYEstY4r5e7hZEcmMxJdz-Yr5izjdNEanA62JMS3s7XBOdrgVjSIz1TpSsnHfOAa9hZhRdUP5SS1vpBbas1ZMNZYNGbbB75bUeA..&type=2&query=%E4%BD%95%E5%8F%8B&token=73B3E3D5761AA2EE9693DB6A892F867596C989A769D6F327
何友,【独家专访】中国工程院何友院士-海战场信息感知与融合研究进展和展望,N/A,2017-03-31 10:32:31,"编者按:何友中国工程院院士,海军航空工程学院信息融合研究所所长.海战场信息感知与融合技术军队重点实验室主任,清华大学...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6ft3wfAVofsP5Peu-UiA4DPS62EIUkuoVIRFiNOgzylWVgrFeYQugDg2KfeLyyjR1DKy_Y_5Hz7GVQ8GgRUyl-3k7hFsn1S4wmzgt7uJV_JDN4c7zBJEl76nrHluikcrZBomNODXwt2URavsMreiEujFB2rt-Ui3-tL6sVgPX6J5GOd9wVdOtYCwzqNAFinMt486b4H-j68U62KRxqXpPdVq1PiUJElZ7UecSymAhy0EeCRFmoAr_ouoxRvFb11ChCjRKjEYHe1rm9dFebmAP5FZ6H9AYk1yOiZqwg0yoRFw.&type=2&query=%E4%BD%95%E5%8F%8B&token=73B3E3D5761AA2EE9693DB6A892F867596C989A769D6F327
